epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,6045.62,0.8223,1.19806,0.5946,0.93084,0.93378,0.93,0.94734,0.79561,0.92123,0.9175,0.94013,0.71017,0.79213,1.20765,0.6274,0.93941,0.001882,0.001882,0.001882
84,6117.9,0.84036,1.23895,0.58974,0.93667,0.95471,0.8958,0.94173,0.80216,0.94406,0.88594,0.93431,0.7106,0.77555,1.17922,0.62492,0.94167,0.001783,0.001783,0.001783
85,6190.39,0.82701,1.18236,0.5984,0.93952,0.95279,0.9082,0.94428,0.80083,0.94755,0.9032,0.94032,0.72159,0.79146,1.20798,0.61739,0.94897,0.001684,0.001684,0.001684
86,6262.89,0.83126,1.23573,0.60531,0.93038,0.9337,0.9075,0.94323,0.79888,0.92341,0.8975,0.93407,0.71221,0.79661,1.23634,0.59567,0.95825,0.001585,0.001585,0.001585
87,6334.82,0.81304,1.17762,0.58513,0.93309,0.92878,0.925,0.9492,0.79996,0.92432,0.91602,0.94037,0.70625,0.76655,1.16085,0.6303,0.92702,0.001486,0.001486,0.001486
88,6407.4,0.81576,1.20453,0.58437,0.91975,0.94586,0.9225,0.94753,0.80999,0.93817,0.915,0.9407,0.71774,0.7813,1.18491,0.59576,0.94325,0.001387,0.001387,0.001387
89,6480.02,0.80822,1.18739,0.57349,0.91647,0.95473,0.915,0.94646,0.81207,0.94564,0.9075,0.94036,0.7189,0.76891,1.21386,0.57773,0.94462,0.001288,0.001288,0.001288
90,6553.28,0.80846,1.19297,0.57784,0.93276,0.9532,0.91651,0.94563,0.80565,0.94021,0.90427,0.93413,0.71945,0.76124,1.18565,0.62,0.93034,0.001189,0.001189,0.001189
91,6650.98,0.69158,0.99639,0.4721,0.87434,0.93941,0.91,0.94347,0.80366,0.92908,0.9,0.93571,0.71538,0.77725,1.22625,0.61853,0.9402,0.00109,0.00109,0.00109
92,6724.14,0.70849,1.03167,0.47425,0.88608,0.94677,0.9225,0.94248,0.80708,0.93394,0.91,0.93131,0.71546,0.755,1.19253,0.62573,0.92478,0.000991,0.000991,0.000991
93,6795.93,0.70526,1.00222,0.46634,0.883,0.94865,0.92373,0.94681,0.81262,0.93838,0.91373,0.9379,0.71483,0.73665,1.1342,0.60808,0.9146,0.000892,0.000892,0.000892
94,6868.12,0.68738,0.97706,0.44237,0.87568,0.95348,0.9224,0.94792,0.81467,0.94573,0.9149,0.94048,0.72081,0.74111,1.1938,0.61521,0.92023,0.000793,0.000793,0.000793
95,6940.3,0.69545,0.97497,0.44511,0.86406,0.94414,0.92955,0.94812,0.8127,0.93906,0.92455,0.94204,0.717,0.75201,1.21113,0.59682,0.9273,0.000694,0.000694,0.000694
96,7012.76,0.68324,0.95455,0.43011,0.86117,0.94864,0.9236,0.94764,0.81659,0.94597,0.91911,0.94367,0.72728,0.74952,1.22042,0.60147,0.92633,0.000595,0.000595,0.000595
97,7085.37,0.66438,0.9367,0.42476,0.87046,0.93949,0.93156,0.94858,0.82125,0.93369,0.91523,0.94132,0.72636,0.74087,1.20271,0.59776,0.9273,0.000496,0.000496,0.000496
98,7159.53,0.65949,0.95849,0.42357,0.86032,0.94542,0.93,0.9489,0.82286,0.93526,0.92,0.94131,0.73449,0.72412,1.14591,0.6157,0.9152,0.000397,0.000397,0.000397
99,7232.61,0.67791,0.94529,0.44387,0.87262,0.94125,0.9275,0.94839,0.8253,0.93716,0.9075,0.93938,0.73207,0.73354,1.18561,0.60654,0.9241,0.000298,0.000298,0.000298
100,7305.74,0.63784,0.90998,0.41587,0.86007,0.94821,0.92,0.94852,0.8237,0.94262,0.9075,0.93939,0.72427,0.7403,1.21967,0.58807,0.93285,0.000199,0.000199,0.000199
