epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,2768.64,1.0575,1.5358,0.86023,1.01039,0.75304,0.74845,0.7929,0.59142,0.73274,0.74091,0.7868,0.51844,1.11383,1.71996,1.00705,1.04118,0.0059575,0.0059575,0.0059575
51,2822.7,1.08941,1.55864,0.84877,1.02438,0.751,0.73636,0.76649,0.5787,0.74636,0.73182,0.76204,0.5105,1.09711,1.69105,1.00421,1.05615,0.005875,0.005875,0.005875
52,2877.22,1.05762,1.59274,0.86064,1.01813,0.77376,0.76177,0.78956,0.59501,0.77838,0.76631,0.79168,0.53335,1.11842,1.70697,0.98036,1.0625,0.0057925,0.0057925,0.0057925
53,2931.95,1.0429,1.52488,0.8468,1.00416,0.80938,0.70909,0.77822,0.58195,0.799,0.7,0.76851,0.51543,1.14355,1.76398,1.07027,1.06766,0.00571,0.00571,0.00571
54,2988.13,1.07585,1.54174,0.84974,1.01551,0.78308,0.72273,0.80415,0.59358,0.77845,0.71869,0.8026,0.52318,1.13727,1.78187,0.98565,1.06309,0.0056275,0.0056275,0.0056275
55,3044.17,1.03797,1.48254,0.81972,0.9957,0.75528,0.73182,0.76654,0.58204,0.75171,0.72935,0.76208,0.51383,1.08747,1.77452,1.0208,1.05836,0.005545,0.005545,0.005545
56,3100.14,1.03974,1.49109,0.79231,1.00623,0.7253,0.75909,0.75813,0.57543,0.75226,0.73182,0.75595,0.51029,1.14933,1.75886,0.99675,1.06491,0.0054625,0.0054625,0.0054625
57,3156.75,1.04927,1.45775,0.79918,1.00569,0.76098,0.73182,0.77072,0.58079,0.76098,0.73182,0.76407,0.52328,1.12873,1.72771,1.00486,1.05774,0.00538,0.00538,0.00538
58,3213.55,1.02779,1.51462,0.84106,0.99921,0.74156,0.73039,0.76354,0.58129,0.73643,0.73182,0.76083,0.51479,1.06562,1.65309,0.99355,1.03683,0.0052975,0.0052975,0.0052975
59,3268.39,1.04063,1.50809,0.81973,0.99223,0.77778,0.68409,0.75906,0.58264,0.73745,0.72273,0.76658,0.51437,1.09712,1.68187,1.00939,1.0483,0.005215,0.005215,0.005215
60,3323.48,0.99788,1.42435,0.763,0.98764,0.79957,0.70455,0.7797,0.59997,0.79441,0.7,0.77627,0.54001,1.08011,1.7061,0.95569,1.05069,0.0051325,0.0051325,0.0051325
61,3379.45,1.02524,1.47039,0.80203,0.98687,0.70263,0.8,0.77281,0.59372,0.69739,0.82273,0.78352,0.5354,1.11643,1.75753,0.97907,1.06904,0.00505,0.00505,0.00505
62,3435.36,1.03106,1.47892,0.7956,1.00081,0.82392,0.72727,0.77334,0.58983,0.82381,0.72259,0.77472,0.51844,1.08675,1.69976,1.00372,1.05179,0.0049675,0.0049675,0.0049675
63,3489.7,0.94962,1.3571,0.70357,0.96561,0.81956,0.76818,0.81667,0.61621,0.82162,0.7537,0.80655,0.53746,1.06859,1.69768,0.93741,1.0513,0.004885,0.004885,0.004885
64,3546.76,0.9705,1.34428,0.70172,0.96166,0.74894,0.8,0.80323,0.60016,0.74894,0.8,0.80405,0.53152,1.12233,1.77749,0.95851,1.08814,0.0048025,0.0048025,0.0048025
65,3601.99,0.98969,1.43458,0.75122,0.97293,0.72403,0.71551,0.7504,0.57971,0.72324,0.71818,0.75244,0.50683,1.09161,1.78327,1.01757,1.06416,0.00472,0.00472,0.00472
66,3657.92,0.95098,1.40636,0.7346,0.96048,0.77159,0.74091,0.79566,0.60106,0.78879,0.74091,0.79708,0.52858,1.08312,1.68313,0.96136,1.05422,0.0046375,0.0046375,0.0046375
67,3712.88,0.96628,1.35204,0.73448,0.96757,0.78506,0.73051,0.79825,0.62694,0.78018,0.72596,0.79326,0.55492,1.08217,1.71556,0.91836,1.05846,0.004555,0.004555,0.004555
68,3768.34,1.01925,1.43348,0.81277,0.99645,0.82684,0.71364,0.82245,0.62602,0.81862,0.69754,0.81138,0.55302,1.09783,1.71382,0.9441,1.05279,0.0044725,0.0044725,0.0044725
69,3822.74,0.96288,1.33761,0.71814,0.97777,0.79019,0.75325,0.81357,0.62936,0.78855,0.75909,0.81874,0.56437,1.09818,1.6869,0.92292,1.05098,0.00439,0.00439,0.00439
70,3879.88,0.98009,1.37003,0.77723,0.98299,0.8021,0.71851,0.79333,0.60238,0.8021,0.71851,0.79556,0.53747,1.10205,1.69566,0.96281,1.05526,0.0043075,0.0043075,0.0043075
71,3939.77,0.9374,1.29991,0.71888,0.95957,0.79807,0.74091,0.80136,0.60606,0.79807,0.74091,0.79937,0.53499,1.08263,1.73539,0.94417,1.0425,0.004225,0.004225,0.004225
72,3995.43,0.91651,1.35341,0.68357,0.9625,0.80491,0.75455,0.80919,0.63179,0.79402,0.74545,0.80233,0.55583,1.01684,1.68019,0.91228,1.01604,0.0041425,0.0041425,0.0041425
73,4052.52,0.95518,1.34209,0.71482,0.97344,0.7367,0.76364,0.7762,0.60855,0.79593,0.69091,0.76666,0.52951,1.0384,1.81068,0.98169,1.03233,0.00406,0.00406,0.00406
74,4108.36,0.8908,1.23925,0.6752,0.94998,0.83365,0.70615,0.80605,0.62131,0.82447,0.7,0.79618,0.5466,1.06638,1.8342,0.87508,1.06095,0.0039775,0.0039775,0.0039775
75,4164.43,0.92663,1.31329,0.70991,0.97665,0.79524,0.74091,0.79932,0.62412,0.78548,0.73182,0.79405,0.55164,1.05241,1.71372,0.9102,1.03267,0.003895,0.003895,0.003895
76,4220.9,0.90097,1.26131,0.67864,0.95568,0.84557,0.70455,0.79133,0.61518,0.83339,0.69545,0.78561,0.54316,1.06402,1.74773,0.94776,1.02055,0.0038125,0.0038125,0.0038125
77,4278.4,0.93431,1.32099,0.70193,0.97204,0.78903,0.76364,0.81374,0.61285,0.77494,0.75,0.80308,0.53982,1.03515,1.62448,0.9321,1.02716,0.00373,0.00373,0.00373
78,4333.07,0.90811,1.28171,0.65769,0.95337,0.81736,0.71199,0.78887,0.60188,0.80335,0.69545,0.782,0.54266,1.06902,1.68094,0.92101,1.03769,0.0036475,0.0036475,0.0036475
79,4387.9,0.90438,1.29753,0.67306,0.95104,0.73317,0.81364,0.81627,0.62321,0.74223,0.75909,0.80644,0.54281,1.05928,1.76094,0.94698,1.03263,0.003565,0.003565,0.003565
80,4442.11,0.88668,1.23925,0.6395,0.93524,0.74043,0.79091,0.80263,0.61562,0.7234,0.77273,0.78801,0.53897,1.07979,1.80483,0.97501,1.05246,0.0034825,0.0034825,0.0034825
81,4496.8,0.87187,1.23163,0.64251,0.94481,0.83248,0.73182,0.80978,0.61224,0.83825,0.70909,0.79324,0.54444,1.07434,1.74984,0.93029,1.05875,0.0034,0.0034,0.0034
82,4551.88,0.87234,1.21955,0.65607,0.94096,0.83699,0.75455,0.81403,0.62885,0.82212,0.73531,0.80709,0.55076,1.06614,1.7773,0.91327,1.05819,0.0033175,0.0033175,0.0033175
83,4606.34,0.86501,1.20379,0.6293,0.92831,0.81382,0.76818,0.82113,0.64242,0.84384,0.71818,0.8083,0.56107,1.04613,1.74184,0.9043,1.0458,0.003235,0.003235,0.003235
84,4661.91,0.88709,1.24994,0.6492,0.94094,0.86092,0.73158,0.83773,0.64158,0.84999,0.72116,0.8275,0.56491,1.06015,1.7009,0.87759,1.03513,0.0031525,0.0031525,0.0031525
85,4717.08,0.86405,1.24986,0.63187,0.94252,0.8303,0.77273,0.82921,0.63775,0.8133,0.75455,0.81637,0.55042,1.08673,1.74564,0.91553,1.06309,0.00307,0.00307,0.00307
86,4771.17,0.84144,1.21515,0.6132,0.92541,0.83486,0.78129,0.81992,0.64056,0.81985,0.76818,0.81135,0.56111,1.03995,1.73359,0.92747,1.04741,0.0029875,0.0029875,0.0029875
87,4825.43,0.86787,1.22691,0.62086,0.93475,0.80055,0.76626,0.81373,0.63,0.78363,0.75455,0.80111,0.55494,1.07215,1.73858,0.93198,1.06425,0.002905,0.002905,0.002905
88,4879.62,0.87485,1.26379,0.65114,0.94046,0.82195,0.75,0.81902,0.64494,0.83254,0.74091,0.8187,0.55965,1.03595,1.71819,0.91732,1.04435,0.0028225,0.0028225,0.0028225
89,4933.94,0.86705,1.25719,0.62303,0.93315,0.85135,0.7289,0.8211,0.63247,0.85135,0.7289,0.81751,0.55807,1.07742,1.72121,0.88088,1.04356,0.00274,0.00274,0.00274
90,4988.55,0.84522,1.18505,0.58332,0.91694,0.82746,0.78479,0.83587,0.64275,0.82273,0.78055,0.82642,0.57107,1.06191,1.69841,0.86257,1.04947,0.0026575,0.0026575,0.0026575
91,5043.11,0.86212,1.20554,0.63693,0.9419,0.83687,0.73182,0.78569,0.59909,0.82593,0.72273,0.78134,0.53076,1.08736,1.80555,0.88135,1.07786,0.002575,0.002575,0.002575
92,5097.19,0.85725,1.2074,0.61274,0.93622,0.87725,0.72273,0.82153,0.63198,0.81985,0.74468,0.81297,0.55825,1.105,1.73918,0.91416,1.08827,0.0024925,0.0024925,0.0024925
93,5152.69,0.82587,1.12462,0.58873,0.9309,0.82035,0.74721,0.80639,0.61885,0.81044,0.73849,0.80433,0.54301,1.09979,1.80045,0.90282,1.09318,0.00241,0.00241,0.00241
94,5207.53,0.83622,1.22689,0.60306,0.9224,0.84313,0.75455,0.81174,0.62429,0.82708,0.74091,0.79996,0.54689,1.10583,1.76561,0.9196,1.09165,0.0023275,0.0023275,0.0023275
95,5261.39,0.83479,1.1962,0.60532,0.92989,0.84984,0.76818,0.8297,0.62632,0.83217,0.76631,0.82504,0.54092,1.08166,1.76721,0.82864,1.08148,0.002245,0.002245,0.002245
96,5315.6,0.8119,1.1423,0.55407,0.91831,0.79802,0.79019,0.83859,0.63981,0.79802,0.79019,0.83956,0.56751,1.06353,1.76923,0.83276,1.06927,0.0021625,0.0021625,0.0021625
97,5370.84,0.82386,1.16066,0.5753,0.92925,0.77507,0.81449,0.83558,0.64761,0.75873,0.81364,0.82601,0.56889,1.06332,1.80778,0.86738,1.06916,0.00208,0.00208,0.00208
98,5427.21,0.83028,1.14999,0.56786,0.92827,0.84719,0.75909,0.83414,0.64006,0.82928,0.74545,0.82398,0.56368,1.07391,1.81457,0.87897,1.07646,0.0019975,0.0019975,0.0019975
99,5482.08,0.82246,1.15258,0.57081,0.92282,0.80476,0.78692,0.83284,0.64537,0.80743,0.7814,0.82578,0.55422,1.06898,1.86404,0.83977,1.07253,0.001915,0.001915,0.001915
100,5536.72,0.80972,1.121,0.54284,0.9202,0.81183,0.78445,0.82467,0.63564,0.78856,0.80455,0.82122,0.55853,1.08197,1.78706,0.85652,1.07815,0.0018325,0.0018325,0.0018325
101,5590.72,0.80661,1.14057,0.56464,0.9144,0.76757,0.80455,0.82268,0.63301,0.76202,0.8,0.82273,0.56271,1.03919,1.74484,0.86971,1.06737,0.00175,0.00175,0.00175
102,5644.63,0.8011,1.15517,0.5582,0.91958,0.8185,0.76818,0.82153,0.63566,0.81613,0.78636,0.81958,0.56864,1.0479,1.77234,0.844,1.06406,0.0016675,0.0016675,0.0016675
103,5698.6,0.81271,1.11225,0.55836,0.91964,0.7903,0.80514,0.84033,0.65804,0.7903,0.80514,0.83642,0.56968,1.05128,1.77385,0.8177,1.06921,0.001585,0.001585,0.001585
104,5753.1,0.79276,1.15336,0.54223,0.91894,0.79194,0.81818,0.83759,0.6497,0.78314,0.80909,0.82977,0.56736,1.06544,1.86281,0.80307,1.07164,0.0015025,0.0015025,0.0015025
105,5807.15,0.80597,1.16389,0.57869,0.92434,0.80996,0.81365,0.83911,0.65905,0.80023,0.80117,0.82988,0.56726,1.05525,1.79789,0.79571,1.06192,0.00142,0.00142,0.00142
106,5860.9,0.78825,1.1139,0.53836,0.91183,0.78313,0.81364,0.82527,0.65084,0.77438,0.80455,0.81596,0.56145,1.04844,1.78358,0.8075,1.06135,0.0013375,0.0013375,0.0013375
107,5915.24,0.79211,1.11873,0.54282,0.91486,0.81195,0.77727,0.82785,0.64431,0.81195,0.77727,0.82643,0.55712,1.06019,1.82645,0.82518,1.06545,0.001255,0.001255,0.001255
108,5968.85,0.7785,1.08847,0.52955,0.90481,0.80213,0.8,0.83291,0.65881,0.80075,0.78551,0.82567,0.56957,1.02159,1.81908,0.82972,1.05248,0.0011725,0.0011725,0.0011725
