epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,13713.8,0.66053,0.93602,0.45539,0.89106,0.94822,0.8299,0.92714,0.69825,0.94822,0.8299,0.91909,0.59135,0.93926,1.80994,0.61045,0.97805,0.001816,0.001816,0.001816
126,13832.5,0.6637,0.92073,0.45627,0.86733,0.94247,0.84451,0.91975,0.70147,0.94982,0.82474,0.91611,0.58662,0.8971,1.69076,0.61205,0.96576,0.00175,0.00175,0.00175
127,13921.9,0.64503,0.90816,0.43042,0.87164,0.92491,0.87113,0.92257,0.70914,0.94261,0.85567,0.92073,0.59572,0.89901,1.6803,0.57195,0.96339,0.001684,0.001684,0.001684
128,14009.6,0.66154,0.89261,0.43191,0.86912,0.9188,0.87495,0.92749,0.70895,0.90798,0.86464,0.91939,0.59166,0.89905,1.70882,0.58495,0.96078,0.001618,0.001618,0.001618
129,14097.4,0.64736,0.89525,0.41314,0.87214,0.91562,0.90206,0.9254,0.7002,0.91038,0.89691,0.92184,0.60066,0.89778,1.70348,0.56453,0.97692,0.001552,0.001552,0.001552
130,14185.8,0.65826,0.95367,0.43978,0.87066,0.91021,0.90722,0.92884,0.70636,0.90504,0.90206,0.92512,0.60126,0.89419,1.68817,0.57223,0.95582,0.001486,0.001486,0.001486
131,14273.3,0.63656,0.88676,0.42608,0.86006,0.89951,0.8767,0.91892,0.70641,0.94215,0.83946,0.91678,0.58706,0.88088,1.70991,0.5748,0.95924,0.00142,0.00142,0.00142
132,14361.7,0.6598,0.88672,0.42527,0.86212,0.92666,0.8467,0.92217,0.70802,0.92102,0.84155,0.91242,0.5983,0.88422,1.74647,0.57152,0.96409,0.001354,0.001354,0.001354
133,14449.3,0.6384,0.87518,0.4237,0.87406,0.9187,0.87371,0.92591,0.71425,0.90769,0.86163,0.91663,0.59806,0.88231,1.78361,0.56096,0.96304,0.001288,0.001288,0.001288
134,14544.5,0.64831,0.92876,0.4292,0.86891,0.94332,0.85785,0.92611,0.71667,0.93725,0.84694,0.92355,0.59932,0.87328,1.75745,0.56411,0.96306,0.001222,0.001222,0.001222
135,14633,0.63538,0.89901,0.41659,0.86742,0.9213,0.85567,0.92467,0.7126,0.9102,0.84536,0.91597,0.59056,0.87802,1.73811,0.57333,0.96042,0.001156,0.001156,0.001156
136,14720.6,0.6261,0.88152,0.40033,0.85414,0.879,0.89175,0.92174,0.70857,0.92064,0.83719,0.91223,0.59493,0.88998,1.75888,0.59135,0.96555,0.00109,0.00109,0.00109
137,14807.5,0.61759,0.86477,0.40756,0.86635,0.91799,0.86545,0.92302,0.70958,0.91799,0.86545,0.92013,0.60383,0.89137,1.77187,0.58096,0.97133,0.001024,0.001024,0.001024
138,14896.9,0.64256,0.88766,0.41989,0.87549,0.94792,0.84431,0.93017,0.71683,0.94792,0.84431,0.92857,0.60036,0.88229,1.76701,0.56925,0.96498,0.000958,0.000958,0.000958
139,14992,0.61004,0.87983,0.40721,0.86304,0.90115,0.8866,0.92849,0.72044,0.94969,0.84021,0.92868,0.60633,0.87816,1.75096,0.57331,0.95906,0.000892,0.000892,0.000892
140,15086.7,0.60647,0.82773,0.39062,0.85428,0.96097,0.83505,0.92952,0.71469,0.96097,0.83505,0.92676,0.60231,0.8821,1.79187,0.56047,0.96484,0.000826,0.000826,0.000826
141,15220.8,0.54252,0.72685,0.33006,0.82137,0.91024,0.86598,0.92577,0.70328,0.92188,0.8516,0.92253,0.58511,0.90616,1.86377,0.5764,0.98185,0.00076,0.00076,0.00076
142,15315,0.539,0.75358,0.31909,0.83117,0.93656,0.83505,0.92376,0.7063,0.93656,0.83505,0.92627,0.58724,0.89702,1.79492,0.57152,0.97319,0.000694,0.000694,0.000694
143,15415.1,0.52543,0.75092,0.31992,0.81667,0.91677,0.85567,0.92526,0.7091,0.95457,0.82474,0.92332,0.60594,0.8874,1.76,0.57647,0.96547,0.000628,0.000628,0.000628
144,15502.4,0.51401,0.70515,0.30296,0.82148,0.87698,0.90206,0.92653,0.71448,0.94057,0.83505,0.9253,0.60449,0.87537,1.79213,0.57524,0.97423,0.000562,0.000562,0.000562
145,15589.7,0.51967,0.69992,0.31312,0.82486,0.90031,0.88144,0.92318,0.71693,0.89504,0.87629,0.92187,0.59995,0.89294,1.82729,0.58735,0.98345,0.000496,0.000496,0.000496
146,15677.1,0.51387,0.67036,0.30935,0.81789,0.91013,0.87629,0.92288,0.71031,0.90469,0.87113,0.92187,0.60891,0.89912,1.84144,0.59521,0.9778,0.00043,0.00043,0.00043
147,15787.1,0.5242,0.70726,0.30139,0.81489,0.88182,0.88463,0.92232,0.71904,0.94571,0.80811,0.90992,0.59651,0.87617,1.82628,0.58793,0.973,0.000364,0.000364,0.000364
148,15874.3,0.50888,0.67444,0.31076,0.82081,0.94765,0.8299,0.92327,0.71866,0.94854,0.8299,0.92002,0.60952,0.87569,1.81903,0.58348,0.97554,0.000298,0.000298,0.000298
149,15974.7,0.50297,0.68961,0.28877,0.82681,0.93216,0.84988,0.922,0.7176,0.92651,0.84487,0.91956,0.60576,0.88032,1.82257,0.58809,0.97966,0.000232,0.000232,0.000232
150,16061.8,0.5088,0.70385,0.31411,0.81869,0.93191,0.85052,0.92168,0.71599,0.92626,0.84536,0.91754,0.60376,0.87315,1.82673,0.58818,0.97639,0.000166,0.000166,0.000166
